gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
898,-807.3,-1197.1,948.6,52,DAO_left,0.5,11,2,8,154.4,0.4,2262.0,367.2
899,-551.4,-1035.8,1278.7,1,DAO_left,0.5,11,2,9,198.4,0.5,2731.3,411.7
900,-366.9,-991.6,1468.0,67,DAO_left,0.5,9,2,7,93.4,0.2,1610.0,399.1
901,-327.5,-953.6,1300.4,48,DAO_left,0.5,10,3,7,112.6,0.3,2095.8,330.9
902,-503.5,-879.0,648.4,42,DAO_left,0.5,6,2,4,118.5,0.4,1313.8,281.1
903,-430.6,-936.1,1148.6,73,DAO_left,0.5,12,4,8,173.6,0.4,2456.4,394.9
904,-432.3,-870.4,826.9,47,DAO_left,0.5,10,2,8,150.5,0.4,2035.4,411.6
905,-772.7,-1095.1,1077.3,39,DAO_left,0.5,10,1,9,139.3,0.3,1934.1,423.2
906,-771.1,-1185.7,1681.8,61,DAO_left,0.5,7,3,4,124.9,0.5,1141.1,274.1
907,-554.6,-970.5,940.7,11,DAO_left,0.5,11,3,8,142.6,0.4,2111.6,390.3
908,-416.2,-1006.4,1566.6,70,DAO_left,0.5,10,3,6,144.0,0.4,1591.6,385.3
909,-506.3,-954.5,801.0,25,DAO_left,0.5,8,2,6,166.5,0.4,2091.0,419.5
910,-585.9,-1067.4,894.4,11,DAO_left,0.5,11,3,8,152.0,0.4,2763.4,354.1
911,-472.6,-905.0,729.7,64,DAO_left,0.5,11,1,10,98.9,0.2,2338.4,430.1
912,-769.7,-1181.2,989.4,52,DAO_left,0.5,11,1,10,133.1,0.3,2453.5,390.1
913,-445.8,-1009.7,1474.5,20,DAO_left,0.5,10,2,8,180.1,0.4,2148.7,478.9
914,-800.1,-1104.0,1119.0,8,DAO_left,0.5,11,3,8,126.6,0.3,2346.8,396.6
915,-725.4,-1150.6,1379.8,28,DAO_left,0.5,11,2,9,140.6,0.5,1468.0,287.8
916,-628.5,-1085.4,1473.3,37,DAO_left,0.5,9,3,5,156.5,0.4,1965.7,393.0
917,-798.1,-1155.0,842.6,68,DAO_left,0.5,8,1,7,149.6,0.3,2257.7,453.8
918,-622.1,-1060.9,1549.5,17,DAO_left,0.5,9,2,7,123.8,0.4,1754.0,349.0
919,-456.8,-990.5,962.9,72,DAO_left,0.5,11,2,8,200.4,0.5,2703.2,402.6
920,-522.9,-1016.1,1499.9,54,DAO_left,0.5,12,2,10,111.6,0.3,2296.5,347.8
921,-347.8,-913.9,1273.6,48,DAO_left,0.5,9,3,6,113.3,0.3,1923.6,387.7
922,-438.8,-1011.5,1542.7,70,DAO_left,0.5,11,3,8,123.6,0.4,2227.7,295.3
923,-746.8,-1140.0,957.8,15,DAO_left,0.5,7,4,3,158.7,0.4,1995.8,402.7
924,-726.0,-1154.0,985.1,15,DAO_left,0.5,10,3,7,173.2,0.4,2747.0,409.3
925,-367.3,-893.9,1120.2,71,DAO_left,0.5,10,2,8,174.2,0.4,2417.7,391.4
926,-677.2,-1037.0,747.2,44,DAO_left,0.5,9,1,8,130.0,0.3,2236.3,433.5
927,-609.1,-1020.8,1108.3,10,DAO_left,0.5,9,1,8,118.5,0.3,1920.8,384.5
928,-609.9,-1004.6,687.1,42,DAO_left,0.5,1,1,0,7.3,1.0,7.3,7.3
929,-816.4,-1207.8,773.1,4,DAO_left,0.5,10,2,8,103.8,0.2,2236.6,430.2
930,-607.7,-1065.7,1516.0,17,DAO_left,0.5,10,2,8,167.9,0.5,2124.7,360.1
931,-637.8,-1040.3,983.3,36,DAO_left,0.5,11,2,9,168.9,0.4,2028.1,413.4
932,-372.3,-1024.7,1669.0,2,DAO_left,0.5,13,5,8,118.6,0.3,2676.3,396.8
933,-541.5,-960.9,824.4,25,DAO_left,0.5,9,3,6,141.5,0.3,2765.2,406.0
934,-849.1,-1196.8,773.5,4,DAO_left,0.5,11,2,9,163.6,0.4,3019.7,425.7
935,-401.4,-915.2,848.6,47,DAO_left,0.5,11,3,8,206.7,0.6,1860.2,366.5
936,-671.5,-1094.5,1177.4,9,DAO_left,0.5,9,3,6,158.9,0.4,2459.6,400.4
937,-711.2,-1084.6,1318.8,33,DAO_left,0.5,11,2,9,169.4,0.4,2669.1,446.4
938,-276.2,-969.6,1289.0,57,DAO_left,0.5,11,2,9,120.3,0.3,2710.4,415.9
939,-502.7,-976.4,1182.9,56,DAO_left,0.5,10,1,9,199.6,0.5,1954.6,401.6
940,-448.8,-853.3,687.6,6,DAO_left,0.5,8,2,5,76.3,0.3,1038.4,273.9
941,-705.2,-1179.7,1562.5,50,DAO_left,0.5,11,3,8,161.6,0.5,1943.5,356.9
942,-651.1,-1052.0,1082.7,10,DAO_left,0.5,9,2,7,195.5,0.5,1945.8,411.4
943,-811.2,-1154.8,849.5,68,DAO_left,0.5,12,3,9,132.1,0.3,3114.7,449.1
944,-534.5,-968.6,980.1,27,DAO_left,0.5,13,3,10,129.1,0.3,2512.1,407.6
945,-275.5,-911.4,1109.0,31,DAO_left,0.5,13,3,10,140.3,0.3,2883.1,455.3
946,-312.3,-894.2,1010.9,58,DAO_left,0.5,11,1,10,117.7,0.3,2172.2,360.5
947,-372.2,-1103.2,1761.6,43,DAO_left,0.5,7,2,5,135.9,0.4,963.3,319.2
948,-481.1,-1072.1,1625.3,16,DAO_left,0.5,9,3,6,126.1,0.3,2284.6,403.7
949,-536.3,-1046.9,1651.4,16,DAO_left,0.5,11,1,10,154.2,0.4,2576.4,394.5
950,-304.0,-918.7,1092.2,31,DAO_left,0.5,12,1,11,229.8,0.5,2116.8,423.9
951,-284.0,-963.0,1068.7,31,DAO_left,0.5,10,1,9,181.3,0.5,1886.9,356.5
952,-779.0,-1088.6,682.9,63,DAO_left,0.5,12,2,10,144.4,0.4,2199.7,379.2
953,-796.3,-1184.4,1013.6,52,DAO_left,0.5,9,2,7,162.0,0.4,2160.6,435.6
954,-332.2,-947.2,1139.5,71,DAO_left,0.5,9,2,7,147.2,0.4,1995.7,372.6
955,-382.2,-1069.9,1721.3,43,DAO_left,0.5,8,2,6,90.1,0.3,1112.1,274.9
956,-756.3,-1190.9,819.2,4,DAO_left,0.5,9,3,6,137.5,0.3,1411.3,417.8
957,-573.1,-1135.1,1702.9,29,DAO_left,0.5,11,2,9,96.9,0.3,1763.8,279.3
958,-814.6,-1187.9,781.3,4,DAO_left,0.5,6,1,5,102.5,0.3,564.2,316.8
959,-797.6,-1117.8,1133.1,8,DAO_left,0.5,12,1,10,136.2,0.3,2289.6,394.1
960,-367.2,-1016.6,1576.2,12,DAO_left,0.5,9,4,5,150.1,0.4,1407.1,355.6
961,-581.2,-1073.4,1474.5,54,DAO_left,0.5,10,2,8,135.0,0.4,1938.4,357.2
962,-717.8,-1109.5,1217.5,9,DAO_left,0.5,10,3,7,119.9,0.3,2544.2,386.0
963,-885.0,-1201.7,1378.0,35,DAO_left,0.5,10,1,9,133.2,0.4,1601.7,370.9
964,-399.3,-968.1,1331.4,23,DAO_left,0.5,10,4,6,134.6,0.4,1619.7,325.6
965,-641.9,-1066.5,1428.2,37,DAO_left,0.5,12,3,8,194.1,0.5,2025.4,413.7
966,-487.4,-992.8,1371.5,40,DAO_left,0.5,9,2,7,150.7,0.3,2643.5,433.1
