gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
417,-182.0,-950.3,522.7,34,MAO_left,1.0,11,2,9,130.2,0.3,2845.0,460.7
418,-119.8,-918.8,291.0,54,MAO_left,1.0,9,1,8,173.8,0.4,2127.4,396.9
419,-141.0,-904.0,309.9,54,MAO_left,1.0,10,1,9,197.6,0.5,2872.8,418.0
420,-149.2,-806.0,390.2,51,MAO_left,1.0,11,3,8,131.8,0.4,2751.5,361.7
421,-354.8,-907.5,511.1,23,MAO_left,1.0,11,2,9,132.2,0.3,2195.2,428.2
422,-244.3,-964.4,435.4,30,MAO_left,1.0,8,2,6,158.4,0.3,2248.5,475.3
423,-111.7,-923.9,958.7,29,MAO_left,1.0,11,1,10,136.1,0.3,2135.6,430.3
424,-686.0,-1079.6,110.1,50,MAO_left,1.0,13,3,10,141.5,0.3,2863.0,451.1
425,-23.9,-985.3,893.3,29,MAO_left,1.0,9,2,7,152.5,0.5,1599.6,329.4
426,-90.8,-836.6,920.4,11,MAO_left,1.0,9,2,7,198.5,0.5,2421.7,435.7
427,4.9,-838.5,489.1,25,MAO_left,1.0,8,2,6,175.7,0.4,1887.6,416.9
428,-238.2,-1050.9,702.4,46,MAO_left,1.0,11,1,9,173.6,0.4,2365.9,432.4
429,-16.6,-1051.7,1510.2,21,MAO_left,1.0,8,1,7,220.4,0.5,2137.9,467.4
430,-367.6,-935.0,212.6,26,MAO_left,1.0,11,3,8,163.2,0.4,2408.6,380.0
431,-169.1,-1105.8,1369.6,9,MAO_left,1.0,10,4,6,136.7,0.4,2301.7,352.1
432,-226.7,-1068.1,1070.1,56,MAO_left,1.0,11,3,8,173.0,0.4,2613.7,449.2
433,-643.8,-1050.2,-0.0,36,MAO_left,1.0,13,1,11,175.6,0.4,2409.9,453.6
434,-420.2,-885.3,474.5,22,MAO_left,1.0,9,3,6,150.9,0.4,2420.4,399.9
435,-16.3,-1104.0,1351.1,32,MAO_left,1.0,10,1,9,142.7,0.4,2167.0,323.8
436,-85.7,-1130.2,1407.9,2,MAO_left,1.0,11,2,9,191.8,0.5,2541.1,393.2
437,-499.2,-958.8,208.0,10,MAO_left,1.0,8,1,7,118.9,0.4,1671.5,338.9
438,-495.2,-1033.8,54.3,45,MAO_left,1.0,11,2,8,174.9,0.5,2253.1,378.4
439,-301.5,-942.3,319.5,4,MAO_left,1.0,10,1,9,167.9,0.4,2037.0,378.4
440,-46.1,-994.3,1101.1,12,MAO_left,1.0,11,3,7,176.2,0.4,2983.0,503.2
441,-39.4,-725.9,626.9,68,MAO_left,1.0,11,3,8,144.5,0.5,1973.9,308.8
