gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
493,-45.9,-1075.1,1292.6,24,MAO_left,0.9,9,2,7,118.2,0.3,2577.6,449.8
494,-71.2,-901.4,329.1,54,MAO_left,0.9,11,2,8,145.4,0.4,2409.7,398.0
495,-593.0,-997.0,283.8,17,MAO_left,0.9,11,3,8,178.6,0.4,2979.1,444.8
496,-68.4,-786.7,538.3,68,MAO_left,0.9,11,2,9,163.8,0.4,2475.4,421.4
497,-150.2,-1040.2,1207.2,67,MAO_left,0.9,12,3,8,144.1,0.4,1996.3,321.2
498,-78.5,-1067.4,905.1,55,MAO_left,0.9,9,1,8,185.6,0.5,2358.1,404.8
499,-110.3,-1103.8,1665.0,64,MAO_left,0.9,10,1,9,159.7,0.4,2045.5,422.7
500,-696.4,-1169.2,242.7,6,MAO_left,0.9,10,1,9,165.6,0.4,2854.4,445.3
501,-145.6,-1049.3,1448.1,9,MAO_left,0.9,12,1,11,160.8,0.4,2324.0,384.2
502,-43.7,-1076.7,1063.0,35,MAO_left,0.9,11,2,9,171.2,0.5,2588.2,331.4
503,-381.8,-959.2,230.0,26,MAO_left,0.9,11,2,9,144.3,0.3,2998.7,428.5
504,-442.5,-960.1,96.6,45,MAO_left,0.9,11,3,8,142.9,0.4,2628.4,394.7
505,-198.0,-871.8,396.2,20,MAO_left,0.9,10,2,8,172.7,0.4,2458.2,418.3
506,-361.0,-936.6,595.4,15,MAO_left,0.9,11,2,8,153.7,0.4,2077.3,373.1
507,-118.7,-765.1,743.6,49,MAO_left,0.9,8,3,5,158.0,0.4,1643.1,409.2
508,-741.7,-1087.8,61.3,50,MAO_left,0.9,9,3,5,168.1,0.5,1866.9,359.3
509,-123.0,-847.4,734.1,71,MAO_left,0.9,7,3,4,120.9,0.3,1480.8,390.5
510,-77.6,-745.8,795.8,52,MAO_left,0.9,10,1,9,177.9,0.5,2206.7,392.1
511,-25.7,-845.4,919.2,11,MAO_left,0.9,6,2,4,197.8,0.5,1115.5,375.2
512,-96.8,-1063.0,833.6,43,MAO_left,0.9,10,1,8,89.8,0.2,1842.1,373.2
513,-92.6,-912.1,342.8,54,MAO_left,0.9,10,5,5,133.1,0.4,2235.6,349.3
514,-19.9,-894.5,531.1,25,MAO_left,0.9,9,1,8,138.7,0.4,1385.0,368.5
515,-40.6,-972.9,1106.5,12,MAO_left,0.9,8,1,7,142.7,0.4,1134.6,392.8
516,-106.1,-1025.4,1278.3,24,MAO_left,0.9,9,3,6,147.1,0.4,2041.7,350.5
517,-23.7,-1092.2,1341.5,32,MAO_left,0.9,7,3,4,122.2,0.3,1357.7,361.0
518,-125.9,-791.0,184.2,48,MAO_left,0.9,7,4,3,84.1,0.3,1286.8,300.8
519,-93.4,-773.2,589.4,68,MAO_left,0.9,9,2,7,152.7,0.4,1486.5,372.8
520,-60.6,-917.4,859.1,11,MAO_left,0.9,7,2,5,122.8,0.3,2116.1,482.1
521,-113.7,-763.2,726.7,49,MAO_left,0.9,9,2,6,136.4,0.4,2057.7,348.2
522,-324.8,-916.2,477.9,23,MAO_left,0.9,10,1,9,115.7,0.3,1976.3,365.2
523,-769.8,-1158.0,439.4,8,MAO_left,0.9,10,1,9,176.8,0.4,1716.2,427.1
524,-607.2,-1049.1,206.7,58,MAO_left,0.9,10,1,9,160.2,0.4,2049.0,444.2
525,-614.6,-1005.0,105.0,50,MAO_left,0.9,11,3,8,138.6,0.3,3055.7,460.9
526,-663.7,-1137.6,319.4,69,MAO_left,0.9,10,2,8,183.0,0.4,2732.5,435.1
527,-66.8,-766.3,434.1,27,MAO_left,0.9,9,2,7,137.5,0.4,2266.2,377.7
528,-595.7,-1084.1,609.8,16,MAO_left,0.9,10,5,5,147.0,0.4,2216.8,399.1
529,-92.8,-1042.7,1395.1,32,MAO_left,0.9,12,1,11,203.2,0.5,3321.7,394.7
530,-57.0,-979.7,1117.4,12,MAO_left,0.9,10,3,6,175.2,0.4,2538.8,419.3
531,-489.7,-1091.7,578.8,63,MAO_left,0.9,11,2,9,125.5,0.3,2545.7,362.8
532,-136.5,-925.5,724.4,71,MAO_left,0.9,7,1,6,148.2,0.4,1435.9,363.9
533,-119.4,-830.2,639.5,7,MAO_left,0.9,10,1,9,145.7,0.4,2575.5,404.0
534,-675.3,-1112.8,128.8,50,MAO_left,0.9,8,4,4,119.6,0.3,2255.8,450.2
535,-19.2,-866.3,701.4,7,MAO_left,0.9,10,2,8,165.4,0.4,3113.8,465.5
536,-46.8,-1040.8,788.8,70,MAO_left,0.9,9,2,7,175.5,0.5,2042.1,386.3
537,-857.0,-1156.5,214.3,57,MAO_left,0.9,7,2,5,222.3,0.5,1467.1,420.1
538,-58.2,-796.5,350.4,1,MAO_left,0.9,9,2,7,180.7,0.4,2433.5,478.1
539,-607.8,-1066.9,106.5,50,MAO_left,0.9,11,2,9,143.6,0.4,2081.9,374.2
540,-56.2,-997.9,902.3,66,MAO_left,0.9,9,2,7,174.9,0.5,2060.9,388.4
541,-208.8,-1108.7,1437.8,9,MAO_left,0.9,6,2,4,206.3,0.5,1510.3,388.3
542,-505.7,-1169.5,688.6,19,MAO_left,0.9,9,2,6,153.1,0.4,2272.2,419.8
543,-615.7,-1142.0,292.2,69,MAO_left,0.9,10,2,8,171.7,0.4,2213.7,401.1
544,-183.0,-808.6,300.0,20,MAO_left,0.9,9,1,8,179.4,0.4,1701.5,407.1
545,-531.0,-1053.2,512.5,31,MAO_left,0.9,9,1,8,155.3,0.4,1683.0,349.8
546,-461.1,-1126.1,757.5,19,MAO_left,0.9,9,3,6,92.3,0.3,1703.1,302.2
547,-829.8,-1095.1,155.7,57,MAO_left,0.9,10,2,8,172.3,0.5,2003.7,350.3
548,-563.9,-1090.3,437.2,31,MAO_left,0.9,10,1,9,129.3,0.3,2048.6,440.9
549,-354.8,-907.5,511.1,23,MAO_left,0.9,11,3,8,162.2,0.4,2846.4,391.4
550,-149.2,-806.0,390.2,51,MAO_left,0.9,11,3,8,131.3,0.4,2267.1,351.0
551,-237.7,-1057.3,998.9,56,MAO_left,0.9,9,2,7,148.2,0.3,2479.5,469.3
552,-317.8,-976.4,511.5,41,MAO_left,0.9,8,1,7,188.4,0.4,1790.3,440.5
553,-229.3,-829.0,506.5,60,MAO_left,0.9,10,2,8,142.6,0.4,2432.1,350.9
554,-170.0,-1045.0,1201.9,67,MAO_left,0.9,10,1,8,121.1,0.4,1380.3,295.1
555,-195.3,-1123.9,1109.9,3,MAO_left,0.9,10,1,9,144.4,0.5,1509.9,295.5
556,-82.9,-991.3,663.8,5,MAO_left,0.9,11,2,9,165.3,0.4,2499.3,441.6
557,-503.4,-1073.0,167.2,10,MAO_left,0.9,9,4,5,128.7,0.3,1883.5,450.8
558,-17.3,-764.4,538.6,68,MAO_left,0.9,9,2,7,186.9,0.5,1834.5,390.6
559,-491.5,-1112.3,431.8,31,MAO_left,0.9,10,2,8,143.3,0.4,1584.3,347.8
560,-574.9,-1134.9,398.3,53,MAO_left,0.9,13,2,11,139.4,0.3,3282.5,445.0
561,-416.7,-1009.8,117.7,45,MAO_left,0.9,10,3,6,176.1,0.4,2504.1,423.4
562,-422.5,-1106.5,756.1,65,MAO_left,0.9,12,3,9,155.8,0.4,2961.5,386.4
563,-156.6,-949.2,597.0,34,MAO_left,0.9,10,2,7,175.9,0.4,2405.3,444.3
564,-720.6,-1088.7,170.8,6,MAO_left,0.9,8,2,6,170.2,0.5,1898.1,377.6
565,-99.1,-1091.9,789.8,43,MAO_left,0.9,10,1,8,195.1,0.6,1090.8,312.7
566,-516.3,-1007.6,63.0,73,MAO_left,0.9,7,3,4,130.0,0.4,1762.0,364.4
567,-173.3,-1169.3,1406.9,9,MAO_left,0.9,10,2,8,190.4,0.5,2172.4,398.3
568,-2.1,-896.1,1134.5,62,MAO_left,0.9,10,2,7,130.5,0.4,1163.6,318.0
569,-393.0,-1033.9,591.4,47,MAO_left,0.9,10,1,9,144.2,0.4,1963.9,370.6
570,-462.7,-1012.9,136.7,45,MAO_left,0.9,11,2,9,149.0,0.4,2215.1,408.7
571,-330.7,-1072.4,830.4,61,MAO_left,0.9,12,1,9,169.4,0.4,2847.3,472.6
572,-715.8,-1180.3,433.6,8,MAO_left,0.9,10,2,8,196.0,0.5,2312.3,428.5
573,-486.2,-1050.8,321.1,74,MAO_left,0.9,14,2,11,150.1,0.4,3177.9,402.9
574,-694.1,-1103.0,59.2,50,MAO_left,0.9,10,1,9,146.7,0.4,2178.3,411.3
575,-175.3,-831.9,760.2,71,MAO_left,0.9,8,2,6,162.7,0.4,1578.3,384.3
576,-59.7,-874.3,513.7,25,MAO_left,0.9,11,3,8,151.7,0.4,3021.7,431.5
577,-69.6,-1068.4,1230.8,24,MAO_left,0.9,10,2,8,143.4,0.4,2267.0,350.1
578,-298.4,-1058.4,882.2,61,MAO_left,0.9,9,4,5,125.7,0.3,2386.1,464.3
579,-632.3,-1109.0,62.9,50,MAO_left,0.9,11,2,9,143.0,0.3,2844.3,418.2
580,-97.1,-1089.9,1641.6,64,MAO_left,0.9,7,4,3,103.0,0.5,814.8,217.5
581,-42.0,-1054.9,999.5,35,MAO_left,0.9,8,3,5,163.0,0.4,2091.3,373.2
582,-72.2,-951.8,590.2,5,MAO_left,0.9,13,3,10,115.4,0.3,2530.3,347.9
583,-52.7,-1132.7,1034.1,35,MAO_left,0.9,12,2,10,148.4,0.3,2330.9,438.1
584,-523.7,-1095.0,633.9,16,MAO_left,0.9,11,3,8,115.0,0.3,1908.5,447.7
585,-47.8,-812.1,481.0,27,MAO_left,0.9,8,2,6,124.9,0.3,2102.5,415.2
586,-555.4,-1027.0,426.3,31,MAO_left,0.9,10,3,7,159.3,0.4,2661.7,373.8
587,-729.1,-1074.2,318.8,14,MAO_left,0.9,12,5,7,115.4,0.3,2760.0,406.6
588,-310.5,-1112.1,910.1,61,MAO_left,0.9,11,3,8,107.4,0.3,1901.3,378.4
589,-444.8,-1056.5,736.8,65,MAO_left,0.9,10,1,9,105.5,0.3,1302.6,349.8
590,-138.7,-843.8,824.0,18,MAO_left,0.9,12,3,9,170.6,0.4,2587.2,428.1
591,-160.8,-1091.0,832.9,13,MAO_left,0.9,9,2,7,156.2,0.4,2220.3,380.1
592,-124.1,-1087.3,1179.8,67,MAO_left,0.9,9,1,8,154.8,0.4,2254.4,379.7
593,-507.5,-970.6,373.2,42,MAO_left,0.9,11,3,7,136.6,0.3,2087.9,455.1
594,-201.6,-991.2,697.3,72,MAO_left,0.9,9,1,7,145.8,0.4,1768.9,395.7
595,-74.1,-711.3,753.2,52,MAO_left,0.9,11,2,9,127.2,0.4,2032.8,353.5
596,-164.9,-993.5,583.3,34,MAO_left,0.9,10,1,9,144.3,0.4,2216.3,374.7
597,-411.6,-1003.2,409.7,42,MAO_left,0.9,7,2,5,130.2,0.4,1875.9,345.9
598,-439.1,-1023.1,170.6,10,MAO_left,0.9,7,1,6,141.9,0.4,1427.7,387.4
599,-69.1,-1126.2,1547.4,21,MAO_left,0.9,12,4,8,207.3,0.5,3201.6,450.4
600,-106.6,-1149.6,1494.6,21,MAO_left,0.9,11,3,6,151.1,0.4,1936.3,420.4
601,-359.3,-981.7,227.1,26,MAO_left,0.9,8,2,6,151.3,0.4,1879.0,353.6
602,-892.5,-1118.3,294.0,44,MAO_left,0.9,9,3,6,132.4,0.3,1722.1,405.5
603,-545.1,-993.4,18.9,36,MAO_left,0.9,11,4,7,160.0,0.5,2530.9,354.4
604,-140.1,-761.4,256.9,39,MAO_left,0.9,9,1,8,171.1,0.4,2095.0,380.3
605,-430.6,-1030.1,76.4,45,MAO_left,0.9,10,3,7,192.6,0.5,1804.9,380.9
606,-174.4,-1047.3,802.5,13,MAO_left,0.9,11,3,8,178.5,0.4,2774.0,446.9
607,-555.6,-1026.4,257.2,17,MAO_left,0.9,8,1,7,160.7,0.4,2206.4,378.6
608,-241.1,-852.0,330.4,20,MAO_left,0.9,10,3,7,172.9,0.4,2619.0,386.5
609,-49.7,-884.0,922.5,11,MAO_left,0.9,13,2,11,156.1,0.4,2688.6,405.8
610,-105.5,-1060.1,1444.0,2,MAO_left,0.9,8,2,6,123.6,0.3,1730.7,411.5
611,-174.1,-1079.5,1277.6,37,MAO_left,0.9,12,1,11,171.9,0.4,2609.7,382.6
612,-385.0,-1005.0,714.6,65,MAO_left,0.9,8,1,7,150.3,0.4,1684.3,406.4
613,-713.9,-1168.2,171.6,6,MAO_left,0.9,11,2,9,158.1,0.4,1855.3,358.7
614,-273.8,-1118.8,1361.7,9,MAO_left,0.9,9,3,6,152.5,0.5,1717.1,306.6
