gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
491,-393.3,-947.4,424.3,4,MAO_left,0.1,9,1,8,138.5,0.3,1839.7,411.6
492,-37.2,-1102.2,1072.5,35,MAO_left,0.1,9,3,6,202.2,0.6,1548.2,360.1
493,-467.5,-968.6,530.9,22,MAO_left,0.1,9,2,7,154.5,0.3,2363.5,473.8
494,-113.1,-898.6,424.6,54,MAO_left,0.1,9,4,5,187.6,0.5,2502.6,381.6
495,-495.2,-1033.8,54.3,45,MAO_left,0.1,11,2,9,155.5,0.4,1716.2,413.9
496,-301.5,-942.3,319.5,4,MAO_left,0.1,10,1,9,162.2,0.4,2045.6,417.2
497,-97.8,-975.5,358.3,54,MAO_left,0.1,8,3,5,173.3,0.4,2391.7,409.6
498,-302.7,-886.4,359.5,4,MAO_left,0.1,10,1,9,116.1,0.3,2628.8,432.4
499,-488.3,-1001.4,471.7,42,MAO_left,0.1,14,3,11,196.6,0.4,3706.2,471.6
500,-173.3,-1169.3,1406.9,9,MAO_left,0.1,10,3,7,160.0,0.4,2481.9,422.4
501,-2.1,-896.1,1134.5,62,MAO_left,0.1,10,2,8,161.8,0.4,1926.5,374.3
502,-95.8,-1001.8,719.9,70,MAO_left,0.1,10,3,7,139.7,0.3,2231.1,485.4
503,-6.4,-1056.4,1417.3,2,MAO_left,0.1,9,1,8,196.7,0.4,2729.3,455.6
504,-680.5,-1173.2,221.1,6,MAO_left,0.1,12,1,10,141.4,0.4,2396.7,364.3
505,-56.4,-1120.9,1499.4,21,MAO_left,0.1,11,3,8,202.0,0.4,2405.2,472.7
506,-91.1,-1068.1,852.1,43,MAO_left,0.1,9,3,5,164.9,0.4,1927.1,450.1
507,-497.4,-948.2,183.2,10,MAO_left,0.1,10,3,6,204.1,0.5,2190.9,379.6
508,-576.5,-993.7,235.2,17,MAO_left,0.1,9,3,6,185.8,0.4,2388.6,432.8
509,-628.8,-1122.9,605.6,16,MAO_left,0.1,8,1,7,202.9,0.5,2151.8,428.4
510,-132.1,-918.8,930.5,66,MAO_left,0.1,7,2,5,220.8,0.5,1676.7,419.0
511,-204.9,-1105.3,837.8,13,MAO_left,0.1,10,2,8,185.5,0.5,2545.9,401.0
512,-726.5,-1099.3,169.9,6,MAO_left,0.1,10,1,9,204.9,0.4,2857.1,461.8
513,-696.4,-1169.2,242.7,6,MAO_left,0.1,10,2,8,156.9,0.4,2095.7,372.9
514,-145.6,-1049.3,1448.1,9,MAO_left,0.1,12,1,11,159.2,0.4,2852.5,388.7
515,-110.3,-1103.8,1665.0,64,MAO_left,0.1,10,1,9,172.4,0.4,2758.0,464.9
516,-370.1,-850.2,460.0,23,MAO_left,0.1,11,1,10,154.5,0.4,2365.2,374.0
517,-204.9,-973.3,479.0,30,MAO_left,0.1,12,2,10,173.9,0.4,2580.9,438.8
518,-105.2,-1053.1,1076.6,35,MAO_left,0.1,10,2,8,175.8,0.4,3512.0,446.3
519,-191.6,-1145.3,1175.3,3,MAO_left,0.1,9,1,8,162.5,0.3,1866.9,466.5
520,-376.6,-1021.4,611.2,47,MAO_left,0.1,11,2,9,204.1,0.5,2700.1,448.2
