gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
59,-952.5,-1206.5,1001.0,19,DAO_left,0.4,9,1,8,99.8,0.3,2074.2,382.0
60,-683.6,-1059.7,1147.2,9,DAO_left,0.4,13,3,10,164.9,0.5,2884.3,359.8
61,-562.7,-1059.8,1435.6,54,DAO_left,0.4,10,2,8,147.5,0.4,1971.4,334.1
62,-595.3,-1040.9,1485.5,54,DAO_left,0.4,10,2,8,117.6,0.3,1742.2,427.8
63,-432.3,-870.4,826.9,47,DAO_left,0.4,10,2,8,150.5,0.3,3060.6,440.9
64,-430.6,-936.1,1148.6,73,DAO_left,0.4,12,3,9,155.9,0.4,2837.1,377.7
65,-723.4,-1058.2,689.3,0,DAO_left,0.4,10,3,7,185.1,0.4,2884.9,459.4
66,-526.3,-996.8,1075.6,26,DAO_left,0.4,10,2,8,206.3,0.5,2854.9,445.0
67,-862.8,-1205.7,1160.4,55,DAO_left,0.4,12,4,8,132.3,0.3,1970.5,384.0
68,-394.3,-922.8,1080.8,13,DAO_left,0.4,10,2,8,138.2,0.3,1987.0,403.0
69,-587.6,-992.7,1035.2,27,DAO_left,0.4,11,2,9,153.2,0.4,3151.3,388.2
70,-935.5,-1201.3,741.3,46,DAO_left,0.4,9,2,7,134.4,0.4,2296.7,380.2
71,-858.4,-1222.5,1435.9,35,DAO_left,0.4,10,2,8,177.3,0.5,1761.7,335.3
72,-760.7,-1161.9,759.8,4,DAO_left,0.4,11,2,9,113.6,0.3,1970.8,365.3
73,-942.2,-1214.6,1096.2,3,DAO_left,0.4,9,2,7,145.7,0.4,2331.8,354.1
74,-945.5,-1250.4,838.4,46,DAO_left,0.4,12,1,11,144.3,0.3,2853.4,438.3
75,-764.0,-1084.0,789.3,34,DAO_left,0.4,9,3,6,110.3,0.3,1473.8,323.0
76,-475.2,-981.7,1135.3,73,DAO_left,0.4,7,1,6,123.3,0.3,1398.5,435.5
77,-858.3,-1154.0,960.6,52,DAO_left,0.4,7,4,3,104.5,0.3,1416.0,317.4
78,-366.4,-875.1,948.2,69,DAO_left,0.4,11,3,8,224.4,0.5,2820.4,453.1
79,-916.9,-1171.6,750.4,22,DAO_left,0.4,11,2,8,163.3,0.4,2439.3,464.3
80,-865.3,-1164.1,691.7,21,DAO_left,0.4,10,1,9,153.5,0.3,2630.6,467.6
81,-529.6,-1091.7,1681.8,16,DAO_left,0.4,9,1,8,179.3,0.4,1974.7,419.2
82,-724.8,-1065.6,929.7,15,DAO_left,0.4,11,1,9,148.0,0.5,1954.7,327.6
83,-304.0,-918.7,1092.2,31,DAO_left,0.4,12,1,10,226.7,0.6,2419.6,386.0
84,-762.3,-1193.6,1663.6,61,DAO_left,0.4,6,2,4,147.3,0.4,1701.8,400.9
85,-562.5,-1078.6,1548.2,17,DAO_left,0.4,8,1,6,163.1,0.4,1520.4,423.7
86,-539.0,-984.4,1338.2,1,DAO_left,0.4,12,2,10,128.0,0.3,2811.0,458.5
87,-362.9,-904.4,1221.4,48,DAO_left,0.4,8,2,6,133.5,0.3,1743.9,389.6
88,-659.7,-1106.2,1054.8,10,DAO_left,0.4,11,1,10,151.1,0.3,2288.6,436.2
89,-944.3,-1202.7,977.1,19,DAO_left,0.4,10,2,8,126.6,0.3,2324.0,373.5
90,-803.3,-1069.0,794.6,34,DAO_left,0.4,10,3,7,154.7,0.4,2419.5,408.6
91,-436.0,-871.0,669.8,6,DAO_left,0.4,10,1,9,210.0,0.5,2527.1,405.8
92,-489.3,-922.1,743.9,64,DAO_left,0.4,11,2,9,153.0,0.4,2158.3,380.6
93,-445.8,-1009.7,1474.5,20,DAO_left,0.4,10,1,9,140.4,0.3,2198.3,408.0
94,-441.3,-952.7,849.4,47,DAO_left,0.4,11,1,9,135.8,0.4,1782.0,326.8
95,-357.2,-842.8,777.2,6,DAO_left,0.4,7,3,4,181.2,0.4,2251.0,450.1
96,-458.0,-938.3,1330.5,23,DAO_left,0.4,11,2,9,164.2,0.4,2840.9,390.4
97,-494.0,-1057.9,1567.1,70,DAO_left,0.4,11,1,10,150.3,0.4,2371.8,361.0
98,-298.1,-975.3,1509.2,66,DAO_left,0.4,10,4,6,170.7,0.5,1831.7,325.8
99,-828.1,-1182.0,1423.7,51,DAO_left,0.4,10,2,7,139.1,0.4,1993.8,375.4
100,-797.2,-1229.1,1506.3,14,DAO_left,0.4,12,2,10,118.6,0.3,2461.1,427.5
101,-418.9,-907.8,776.4,47,DAO_left,0.4,13,1,12,123.0,0.3,3065.0,419.5
102,-872.0,-1221.8,919.0,59,DAO_left,0.4,11,3,8,162.0,0.4,2212.6,384.3
103,-416.2,-1006.4,1566.6,70,DAO_left,0.4,10,2,7,117.6,0.3,2246.0,371.1
104,-404.2,-1000.4,1626.7,70,DAO_left,0.4,11,2,9,130.9,0.3,1806.0,378.4
105,-982.9,-1151.8,791.6,46,DAO_left,0.4,11,2,8,156.5,0.4,2658.3,400.9
106,-887.8,-1198.4,1357.0,35,DAO_left,0.4,13,3,10,150.6,0.3,2809.8,432.9
107,-949.1,-1209.5,1057.3,3,DAO_left,0.4,11,1,10,190.4,0.4,2857.8,446.9
