gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
853,-89.2,-932.5,1644.4,10,PO_left,0.7,11,3,8,141.7,0.3,3041.9,423.0
854,-53.8,-664.3,417.3,31,PO_left,0.7,8,1,7,128.9,0.4,1282.7,353.8
855,-153.9,-855.7,919.3,6,PO_left,0.7,12,2,9,188.2,0.4,2367.0,421.9
856,-120.8,-800.5,950.0,67,PO_left,0.7,9,2,7,151.1,0.4,1989.5,404.6
857,-177.7,-944.4,1471.7,5,PO_left,0.7,8,1,6,150.8,0.4,1166.2,348.8
858,-212.6,-883.3,992.2,28,PO_left,0.7,11,1,10,146.9,0.4,2677.1,354.1
859,-125.1,-990.0,1686.2,74,PO_left,0.7,13,5,8,88.4,0.3,2370.4,322.7
860,-570.5,-1260.6,1472.1,2,PO_left,0.7,10,1,9,172.3,0.4,2162.9,392.7
861,-585.3,-1118.0,969.8,69,PO_left,0.7,11,4,7,200.4,0.5,2820.3,403.2
862,-150.7,-731.2,960.8,67,PO_left,0.7,13,1,12,150.8,0.4,3330.4,387.1
863,-227.8,-1006.4,1027.6,59,PO_left,0.7,9,2,7,137.2,0.4,1742.5,376.1
864,-511.7,-1102.9,1218.0,66,PO_left,0.7,13,2,11,159.0,0.4,3737.5,446.4
865,-64.2,-670.7,210.3,9,PO_left,0.7,10,3,7,135.7,0.3,1943.5,407.9
866,-530.6,-1122.8,1294.0,66,PO_left,0.7,11,2,9,185.9,0.4,3333.6,457.4
867,-563.2,-1099.8,1223.8,66,PO_left,0.7,9,3,6,179.7,0.4,2134.0,421.6
868,-245.2,-1092.8,1638.5,64,PO_left,0.7,10,3,7,169.5,0.4,2683.9,399.7
869,-81.4,-610.5,205.6,9,PO_left,0.7,13,1,12,179.9,0.4,2734.4,453.8
870,-398.6,-1115.8,1454.3,61,PO_left,0.7,12,2,9,171.7,0.4,2148.2,395.5
871,-72.6,-927.0,1418.2,58,PO_left,0.7,10,2,8,157.7,0.4,2423.1,398.9
872,-77.4,-589.1,194.4,9,PO_left,0.7,10,1,9,108.7,0.4,1256.4,284.2
