gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
744,-81.0,-698.5,905.3,23,PO_left,0.0,12,1,11,195.2,0.5,2460.8,422.9
745,-36.2,-825.7,1241.4,51,PO_left,0.0,10,1,9,210.3,0.5,2273.1,416.7
746,-418.0,-1117.2,1448.5,61,PO_left,0.0,9,3,6,144.0,0.4,1308.7,394.6
747,-172.1,-1036.8,1336.7,25,PO_left,0.0,10,2,7,174.7,0.4,2990.4,486.8
748,-229.1,-1082.1,1686.4,64,PO_left,0.0,9,1,8,143.1,0.4,2311.8,380.1
749,-217.4,-855.9,878.4,6,PO_left,0.0,10,3,7,171.5,0.4,2388.0,385.4
750,-502.7,-1271.4,1374.2,2,PO_left,0.0,10,1,9,160.4,0.4,2140.3,410.0
751,-121.3,-925.4,1487.2,29,PO_left,0.0,11,3,8,122.9,0.3,2645.5,423.1
752,-122.7,-1030.1,1703.5,74,PO_left,0.0,9,2,7,171.7,0.4,2265.6,446.9
753,-499.7,-1102.6,1607.9,20,PO_left,0.0,10,2,7,158.9,0.4,1395.7,353.4
754,-668.4,-1201.9,1376.2,33,PO_left,0.0,10,2,8,165.2,0.4,1811.5,429.3
755,-356.2,-1053.6,1106.6,55,PO_left,0.0,9,3,6,152.6,0.4,2413.6,414.8
756,-414.9,-1074.4,1566.8,20,PO_left,0.0,10,2,7,93.1,0.2,1658.8,377.4
757,-50.2,-866.9,1602.3,27,PO_left,0.0,10,2,8,142.0,0.4,2048.7,374.6
758,-424.4,-1131.5,1470.9,24,PO_left,0.0,12,2,10,166.0,0.4,2745.7,453.1
759,-462.9,-1131.0,1062.3,22,PO_left,0.0,10,2,8,167.9,0.4,2081.8,434.4
760,-76.7,-820.6,1263.6,51,PO_left,0.0,7,2,5,160.0,0.4,1692.3,390.9
761,-331.4,-1051.9,1058.8,55,PO_left,0.0,10,5,5,208.5,0.5,1904.1,433.9
762,-487.5,-1065.3,1127.4,41,PO_left,0.0,8,3,5,169.7,0.5,1942.2,363.0
763,-594.2,-1144.7,767.1,7,PO_left,0.0,11,2,9,234.6,0.5,2731.6,457.1
764,-150.4,-842.9,895.6,6,PO_left,0.0,8,3,5,207.0,0.5,1787.4,410.4
765,-676.4,-1221.6,814.4,7,PO_left,0.0,10,2,8,157.9,0.4,1994.3,383.7
766,-418.9,-1085.8,1445.8,61,PO_left,0.0,11,3,7,188.7,0.5,1915.7,401.6
767,-378.5,-1108.7,1047.9,55,PO_left,0.0,10,1,9,228.0,0.5,1605.7,442.4
768,-568.4,-1185.6,1618.5,70,PO_left,0.0,13,2,11,119.0,0.4,1467.6,287.2
769,-559.3,-1081.4,1136.5,41,PO_left,0.0,10,2,8,142.9,0.3,2660.0,428.9
770,-563.2,-1099.8,1223.8,66,PO_left,0.0,9,3,6,188.0,0.4,2872.2,420.5
771,-219.9,-879.4,868.8,6,PO_left,0.0,9,2,7,130.1,0.3,1975.4,424.1
772,-27.4,-597.1,500.4,1,PO_left,0.0,8,1,7,212.9,0.5,2280.0,446.0
773,-371.6,-1121.8,1372.2,18,PO_left,0.0,12,2,9,200.9,0.5,2486.8,418.5
774,-531.0,-1147.6,1078.7,22,PO_left,0.0,12,1,11,174.8,0.5,2422.3,354.5
775,-567.0,-1241.2,913.5,21,PO_left,0.0,9,1,8,128.0,0.3,2377.5,414.4
776,-172.8,-756.8,799.5,46,PO_left,0.0,9,4,4,162.0,0.4,2108.4,369.9
777,-476.8,-1061.4,1160.2,41,PO_left,0.0,9,4,5,170.3,0.4,1969.8,426.2
778,-549.8,-1232.5,1177.0,26,PO_left,0.0,12,1,11,126.5,0.3,1888.4,382.8
779,-327.5,-1049.8,1431.9,57,PO_left,0.0,9,2,7,172.5,0.5,1754.1,364.2
780,-483.9,-1161.3,1374.6,62,PO_left,0.0,10,1,8,147.3,0.4,1912.3,408.0
781,-304.4,-1145.8,1693.5,16,PO_left,0.0,8,3,5,123.0,0.4,1441.7,337.8
782,-136.5,-962.5,1377.8,30,PO_left,0.0,10,1,9,144.4,0.4,2354.6,393.4
783,-573.0,-1269.4,857.5,65,PO_left,0.0,10,3,6,146.2,0.4,1754.0,359.3
784,-471.1,-1093.3,1480.4,24,PO_left,0.0,12,2,10,177.1,0.4,2176.2,418.4
785,-46.9,-674.3,467.1,54,PO_left,0.0,9,2,7,163.3,0.5,1415.8,361.8
786,-49.1,-872.3,1183.3,13,PO_left,0.0,9,2,7,153.8,0.3,2471.9,445.3
787,-367.9,-1097.6,1167.3,68,PO_left,0.0,11,1,10,194.0,0.5,1734.8,390.9
788,-32.4,-915.9,1696.8,27,PO_left,0.0,8,1,7,149.1,0.5,1485.1,293.1
789,-62.9,-872.7,1130.8,36,PO_left,0.0,9,3,6,156.2,0.4,2235.1,412.3
790,-66.7,-630.0,192.1,9,PO_left,0.0,1,1,0,7.5,1.0,7.5,7.5
791,-538.0,-1069.9,1076.7,41,PO_left,0.0,12,1,10,162.9,0.5,2106.0,340.2
792,-69.1,-653.7,833.1,11,PO_left,0.0,10,2,8,185.4,0.5,1602.4,339.7
793,-442.7,-1051.9,1086.8,55,PO_left,0.0,10,3,7,202.3,0.5,2417.9,411.9
794,-24.5,-612.4,423.1,31,PO_left,0.0,11,2,9,168.5,0.4,2978.6,455.6
795,-540.8,-1223.6,928.4,21,PO_left,0.0,11,1,10,178.9,0.4,2955.1,449.4
