gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
908,-433.4,-1046.8,1618.7,70,DAO_left,0.1,10,1,9,161.8,0.5,2095.4,342.2
909,-432.3,-1002.8,1604.1,70,DAO_left,0.1,9,3,6,110.7,0.3,2575.0,429.1
910,-688.0,-1117.7,1419.2,28,DAO_left,0.1,11,1,10,165.5,0.4,2233.5,396.1
911,-854.5,-1217.8,1189.2,55,DAO_left,0.1,8,2,5,132.7,0.3,1331.9,447.0
912,-416.2,-1006.4,1566.6,70,DAO_left,0.1,10,2,8,103.3,0.3,2052.9,382.7
913,-671.8,-1069.5,882.9,49,DAO_left,0.1,10,3,7,147.2,0.4,2147.0,340.2
914,-602.9,-1047.6,1327.8,1,DAO_left,0.1,10,4,6,153.2,0.4,2103.2,371.2
915,-622.2,-1071.3,1501.0,17,DAO_left,0.1,10,1,9,148.8,0.3,2198.0,433.7
916,-508.0,-979.0,923.0,72,DAO_left,0.1,10,1,9,240.3,0.5,3010.5,437.4
917,-420.1,-884.2,748.6,6,DAO_left,0.1,10,1,9,129.8,0.4,1671.2,354.1
918,-665.0,-1029.9,989.6,36,DAO_left,0.1,11,1,10,169.1,0.4,2383.1,415.1
919,-532.8,-1109.1,1737.4,16,DAO_left,0.1,11,3,8,145.6,0.3,2583.2,441.1
920,-540.0,-1037.4,1563.8,17,DAO_left,0.1,11,1,10,174.8,0.4,3293.7,440.8
921,-688.0,-1139.8,1503.0,50,DAO_left,0.1,8,2,6,197.6,0.5,1930.4,408.9
922,-348.8,-964.7,1045.1,13,DAO_left,0.1,11,2,9,150.8,0.4,2478.5,411.8
923,-288.8,-907.4,1197.5,5,DAO_left,0.1,10,2,8,83.8,0.3,1502.9,299.5
924,-335.0,-908.4,1301.1,48,DAO_left,0.1,8,2,6,153.3,0.4,2203.0,435.4
925,-677.2,-1037.0,747.2,44,DAO_left,0.1,9,1,8,142.6,0.3,2202.2,437.3
926,-824.2,-1132.3,871.2,68,DAO_left,0.1,9,1,8,134.0,0.4,1910.3,361.2
927,-732.8,-1132.5,926.2,15,DAO_left,0.1,11,3,8,87.0,0.2,2658.6,410.3
928,-620.3,-1031.5,1157.2,41,DAO_left,0.1,9,4,5,130.9,0.3,1950.6,377.3
929,-686.0,-1128.2,891.1,15,DAO_left,0.1,10,2,8,156.1,0.4,2343.0,411.7
930,-448.8,-853.3,687.6,6,DAO_left,0.1,8,1,7,132.1,0.3,1236.9,407.4
931,-651.1,-1052.0,1082.7,10,DAO_left,0.1,9,3,5,219.4,0.5,2139.3,428.6
932,-705.2,-1179.7,1562.5,50,DAO_left,0.1,11,3,6,149.0,0.4,2191.6,374.9
933,-285.0,-936.6,1366.7,57,DAO_left,0.1,2,2,0,14.2,0.6,38.3,22.0
934,-895.7,-1223.6,1081.3,3,DAO_left,0.1,9,2,7,168.1,0.4,2516.2,434.3
935,-714.3,-1070.4,1075.3,39,DAO_left,0.1,7,2,5,194.1,0.5,2032.6,426.9
936,-481.7,-1006.6,1423.4,40,DAO_left,0.1,9,1,8,207.9,0.5,2407.4,418.7
937,-366.6,-928.6,956.3,69,DAO_left,0.1,10,1,9,168.3,0.4,2274.9,459.6
938,-806.1,-1163.5,1236.9,32,DAO_left,0.1,10,3,7,121.9,0.4,1910.8,315.7
939,-534.5,-968.6,1321.0,1,DAO_left,0.1,12,2,10,168.5,0.4,3054.2,415.7
940,-350.2,-961.3,1593.9,12,DAO_left,0.1,11,1,10,188.9,0.6,1813.0,333.2
941,-359.7,-935.5,1453.9,67,DAO_left,0.1,11,3,8,138.9,0.3,2229.0,410.1
942,-473.7,-924.7,762.5,64,DAO_left,0.1,8,1,7,125.2,0.3,2269.4,399.1
943,-799.5,-1209.2,1463.7,51,DAO_left,0.1,10,1,9,218.4,0.5,2057.5,445.7
